,ANI energy,DFT energy,Phi,Psi
109,-1165418.0903340317,-1165418.0854888707,10,30
110,-1165417.2270105132,-1165417.3519930465,20,30
111,-1165416.2470288472,-1165416.5219235145,30,30
112,-1165415.433838773,-1165415.8706314315,40,30
113,-1165415.3601454254,-1165415.6360056393,50,30
114,-1165416.033035768,-1165415.9113567965,60,30
115,-1165417.132526798,-1165416.5743205557,70,30
116,-1165418.1191877634,-1165417.3021060433,80,30
117,-1165418.4129755779,-1165417.7028335934,90,30
118,-1165417.8328159014,-1165417.5409361492,100,30
119,-1165416.6477575544,-1165416.796898166,110,30
120,-1165415.1677458163,-1165415.5667913444,120,30
121,-1165413.6932074765,-1165414.0106933508,130,30
122,-1165412.2661329438,-1165412.345534211,140,30
123,-1165411.1396571186,-1165410.8578975014,150,30
124,-1165410.5759073372,-1165409.911048456,160,30
125,-1165410.6968182987,-1165409.7770124325,170,30
126,-1165411.562580128,-1165410.4725439334,180,30
127,-1165412.8877341547,-1165411.849425221,190,30
128,-1165414.5414256481,-1165413.6657513932,200,30
129,-1165416.30861636,-1165415.5979158143,210,30
130,-1165417.9075468392,-1165417.2724248453,220,30
131,-1165418.9345444685,-1165418.371319436,230,30
132,-1165419.1218373713,-1165418.7632618533,240,30
133,-1165418.6131294877,-1165418.5076772447,250,30
134,-1165417.6314796133,-1165417.7669650617,260,30
135,-1165416.6508737572,-1165416.7643304241,270,30
136,-1165415.7872122647,-1165415.7918789925,280,30
137,-1165415.359633406,-1165415.151066318,290,30
138,-1165415.5723598418,-1165415.035165318,300,30
139,-1165416.2993285304,-1165415.4506393406,310,30
140,-1165417.278918274,-1165416.2456310932,320,30
141,-1165418.1733560725,-1165417.1727135899,330,30
142,-1165418.8116417434,-1165417.9749844521,340,30
143,-1165418.9980853929,-1165418.4562214678,350,30
144,-1165419.0355887832,-1165418.9733520253,0,40
145,-1165418.5854588286,-1165418.7025189362,10,40
146,-1165417.8212277927,-1165418.067228345,20,40
147,-1165416.9322722228,-1165417.2629494523,30,40
148,-1165416.1801184225,-1165416.5542402524,40,40
149,-1165415.9371681523,-1165416.1860804441,50,40
150,-1165416.2674773324,-1165416.2692254493,60,40
151,-1165417.1510677573,-1165416.7620713902,70,40
152,-1165418.0532305904,-1165417.419262062,80,40
153,-1165418.392578667,-1165417.876339963,90,40
154,-1165417.9655585806,-1165417.8617189922,100,40
155,-1165417.052868925,-1165417.2950151863,110,40
156,-1165415.8416758215,-1165416.2277470732,120,40
157,-1165414.491641354,-1165414.8332955204,130,40
158,-1165413.2347728221,-1165413.4144965997,140,40
159,-1165412.373421261,-1165412.269417312,150,40
160,-1165411.972541775,-1165411.578592132,160,40
161,-1165412.0479147278,-1165411.4412303083,170,40
162,-1165412.7241316622,-1165411.9117996627,180,40
163,-1165413.8213528665,-1165412.971474911,190,40
164,-1165415.2883214795,-1165414.467520248,200,40
165,-1165416.8372189966,-1165416.1297300933,210,40
166,-1165418.1384570848,-1165417.6153587727,220,40
167,-1165418.9143005644,-1165418.6386384717,230,40
168,-1165419.164223391,-1165419.0979754068,240,40
169,-1165419.000376504,-1165419.0121321108,250,40
170,-1165418.4430252935,-1165418.467893144,260,40
171,-1165417.6491047326,-1165417.6193748333,270,40
172,-1165416.7817939427,-1165416.7141296663,280,40
173,-1165416.1629229658,-1165416.0229907318,290,40
174,-1165416.079844228,-1165415.7548559336,300,40
175,-1165416.5873969449,-1165415.9740449928,310,40
176,-1165417.475032425,-1165416.59647164,320,40
177,-1165418.313217859,-1165417.4283609495,330,40
178,-1165418.8763272325,-1165418.234208616,340,40
179,-1165419.12044717,-1165418.8002849123,350,40
180,-1165419.5615258731,-1165419.7278066657,0,50
181,-1165419.230268345,-1165419.5775808976,10,50
182,-1165418.550025577,-1165418.9956286117,20,50
183,-1165417.6719555596,-1165418.1547031656,30,50
184,-1165416.8697244183,-1165417.3154719952,40,50
185,-1165416.4928901547,-1165416.7453168873,50,50
186,-1165416.5627974155,-1165416.6115946183,60,50
187,-1165417.0593895745,-1165416.9200155248,70,50
188,-1165417.8713196437,-1165417.4732906278,80,50
189,-1165418.2993072267,-1165417.9603634817,90,50
190,-1165418.188422291,-1165418.1092714798,100,50
191,-1165417.599988049,-1165417.8061844038,110,50
192,-1165416.7438474572,-1165417.100926506,120,50
193,-1165415.7923900322,-1165416.1502496533,130,50
194,-1165414.8359759033,-1165415.1144197646,140,50
195,-1165414.041390855,-1165414.1366345023,150,50
196,-1165413.502462251,-1165413.374712499,160,50
197,-1165413.4366795346,-1165413.0107570044,170,50
198,-1165413.9198761943,-1165413.1908522234,180,50
199,-1165414.7622183429,-1165413.9516447096,190,50
200,-1165415.8895246838,-1165415.178425731,200,50
201,-1165417.1385214569,-1165416.6245840644,210,50
202,-1165418.2028407606,-1165417.9709683917,220,50
203,-1165419.1376597118,-1165418.9781838483,230,50
204,-1165419.6998617558,-1165419.5436326351,240,50
205,-1165419.8021260977,-1165419.6195612815,250,50
206,-1165419.3892771641,-1165419.2174532106,260,50
207,-1165418.5924609434,-1165418.468834408,270,50
208,-1165417.6849042287,-1165417.5904466466,280,50
209,-1165416.988599657,-1165416.8400708179,290,50
210,-1165416.6828587856,-1165416.4475008908,300,50
211,-1165416.8788596336,-1165416.5265670845,310,50
212,-1165417.5230985796,-1165417.0440113968,320,50
213,-1165418.3425970238,-1165417.8469725195,330,50
214,-1165419.0103453305,-1165418.714567118,340,50
215,-1165419.4616258128,-1165419.407776834,350,50
216,-1165420.2893851805,-1165420.5698616286,0,60
217,-1165419.989456476,-1165420.4498190663,10,60
218,-1165419.3546617995,-1165419.853873319,20,60
219,-1165418.4535784149,-1165418.9478123896,30,60
220,-1165417.5424137318,-1165418.0015908538,40,60
221,-1165417.0186463138,-1165417.2888028426,50,60
222,-1165416.958233874,-1165417.0076785982,60,60
223,-1165417.2867221222,-1165417.2054695846,70,60
224,-1165417.9170560061,-1165417.7419274338,80,60
225,-1165418.5570696052,-1165418.3502351176,90,60
226,-1165418.946447704,-1165418.7644541215,100,60
227,-1165418.8698325804,-1165418.8300288613,110,60
228,-1165418.3642302707,-1165418.5016531537,120,60
229,-1165417.5674997761,-1165417.8186090915,130,60
230,-1165416.6661820326,-1165416.8737053256,140,60
231,-1165415.8120512757,-1165415.8276470324,150,60
232,-1165415.1319559629,-1165414.8966112263,160,60
233,-1165414.8128755044,-1165414.318549499,170,60
234,-1165414.9923017893,-1165414.2721765488,180,60
235,-1165415.5267179168,-1165414.8122739529,190,60
236,-1165416.3856100373,-1165415.8351771461,200,60
237,-1165417.5231421185,-1165417.1029345365,210,60
238,-1165418.7027750346,-1165418.3224991988,220,60
239,-1165419.8002122527,-1165419.2954526383,230,60
240,-1165420.432601702,-1165419.8939084234,240,60
241,-1165420.5222762777,-1165420.01225671,250,60
242,-1165420.090544868,-1165419.677354904,260,60
243,-1165419.2867403028,-1165419.018909213,270,60
244,-1165418.3604890376,-1165418.2300670533,280,60
245,-1165417.5823177835,-1165417.5262524274,290,60
246,-1165417.2320183804,-1165417.1194380356,300,60
247,-1165417.3282987291,-1165417.154641317,310,60
248,-1165417.7875823171,-1165417.6498717938,320,60
249,-1165418.56634308,-1165418.4754860085,330,60
250,-1165419.4450136558,-1165419.4068355698,340,60
251,-1165420.0972600176,-1165420.1816842682,350,60
252,-1165420.822971112,-1165421.294446818,0,70
253,-1165420.5685553139,-1165421.1410835027,10,70
254,-1165419.955022517,-1165420.4973842844,20,70
255,-1165419.0749285289,-1165419.541499103,30,70
256,-1165418.1302383577,-1165418.5373584428,40,70
257,-1165417.4897928035,-1165417.769035843,50,70
258,-1165417.3459830477,-1165417.4377735916,60,70
259,-1165417.67815774,-1165417.6161117842,70,70
260,-1165418.4295200254,-1165418.2076649652,80,70
261,-1165419.3204166791,-1165418.969963474,90,70
262,-1165419.9070481881,-1165419.6188082702,100,70
263,-1165420.0788797538,-1165419.9282959425,110,70
264,-1165419.7691489905,-1165419.7847845259,120,70
265,-1165419.0898115067,-1165419.181245914,130,70
266,-1165418.2108638096,-1165418.2179561204,140,70
267,-1165417.2827939587,-1165417.089129328,150,70
268,-1165416.4612019989,-1165416.0465850881,160,70
269,-1165415.9516726127,-1165415.3454687528,170,70
270,-1165415.8562472337,-1165415.1635537564,180,70
271,-1165416.191188832,-1165415.53999669,190,70
272,-1165416.932273766,-1165416.3739567806,200,70
273,-1165418.0810555348,-1165417.4271686815,210,70
274,-1165419.2952729238,-1165418.4670146308,220,70
275,-1165420.3062300803,-1165419.325447591,230,70
276,-1165420.823795738,-1165419.8581403834,240,70
277,-1165420.8325711098,-1165419.964691492,250,70
278,-1165420.3910501515,-1165419.672711334,260,70
279,-1165419.6312000444,-1165419.1204402458,270,70
280,-1165418.7700317428,-1165418.499017614,280,70
281,-1165418.0349629812,-1165417.9842715925,290,70
282,-1165417.6676473538,-1165417.7207176134,300,70
283,-1165417.8380797785,-1165417.8365558623,310,70
284,-1165418.34521369,-1165418.3700644171,320,70
285,-1165419.063022417,-1165419.2231007959,330,70
286,-1165419.9080974297,-1165420.1644277575,340,70
287,-1165420.6021796593,-1165420.9304285722,350,70
288,-1165421.3079004851,-1165421.7867907514,0,80
289,-1165421.0463874221,-1165421.561765854,10,80
290,-1165420.3569714066,-1165420.8742037236,20,80
291,-1165419.4682389093,-1165419.8974224764,30,80
292,-1165418.523352375,-1165418.8989294015,40,80
293,-1165417.8433505315,-1165418.147173052,50,80
294,-1165417.724637102,-1165417.840509172,60,80
295,-1165418.1115890625,-1165418.0522308685,70,80
296,-1165419.0019839243,-1165418.6989421323,80,80
297,-1165420.0137961146,-1165419.5515392544,90,80
298,-1165420.792604288,-1165420.312833748,100,80
299,-1165421.1201741667,-1165420.7241034573,110,80
300,-1165420.924077895,-1165420.6372561462,120,80
301,-1165420.2688897687,-1165420.0418751575,130,80
302,-1165419.3148317398,-1165419.0587560646,140,80
303,-1165418.2803197205,-1165417.9056446555,150,80
304,-1165417.3265310333,-1165416.8473499278,160,80
305,-1165416.6631043646,-1165416.1093987864,170,80
306,-1165416.4594719247,-1165415.8352398972,180,80
307,-1165416.7062636826,-1165416.0529856847,190,80
308,-1165417.4166064162,-1165416.649998198,200,80
309,-1165418.3557110182,-1165417.4392168634,210,80
310,-1165419.422237506,-1165418.255543938,220,80
311,-1165420.250475563,-1165418.9730382704,230,80
312,-1165420.674756284,-1165419.4383365454,240,80
313,-1165420.6748377366,-1165419.54131085,250,80
314,-1165420.278788228,-1165419.291938585,260,80
315,-1165419.6075564604,-1165418.8371197185,270,80
316,-1165418.8777585253,-1165418.3887641993,280,80
317,-1165418.272830853,-1165418.1199391407,290,80
318,-1165418.0200676303,-1165418.132991338,300,80
319,-1165418.2232155642,-1165418.4589825093,310,80
320,-1165418.9018545914,-1165419.0861154776,320,80
